dataset,target,encoder,model,features,fit_time,score_time,test_accuracy,train_accuracy,test_f1_macro,train_f1_macro,test_log_loss,train_log_loss,test_auc,train_auc,test_brier,train_brier,test_matthews,train_matthews,test_kappa,train_kappa,original_df_mem,encoded_df_mem,blank_encoder_mem,trained_encoder_mem,fit_encoder_time,score_encoder_time
colic.orig.arff,pathology_cp_data,BinaryEncoder,DecisionTreeClassifier,27,0.0163985,0.0554266,0.758187,1,0.822461,1,8.35192,0.000000000000000999,0.716635,1,0.241813,0,0.44712,1,0.440767,1,2649.6,2649.6,1280,1720,0.000666809,0.0000178
colic.orig.arff,pathology_cp_data,BinaryEncoder,GaussianNB,27,0.0177222,0.0536189,0.604532,0.603273,0.564179,0.573011,7.86722,7.66644,0.701583,0.700827,0.395468,0.396727,0.430332,0.429498,0.316983,0.311519,2649.6,2649.6,1280,1720,0.000615859,0.0000126
colic.orig.arff,pathology_cp_data,BinaryEncoder,GradientBoostingClassifier,27,0.125655,0.0347687,0.856433,0.993958,0.895164,0.995468,0.368859,0.0829604,0.826237,0.991253,0.143567,0.00604235,0.677783,0.986502,0.664573,0.986406,2649.6,2649.6,1280,1720,0.000514293,0.0000103
colic.orig.arff,pathology_cp_data,BinaryEncoder,KNeighborsClassifier,27,0.0226885,0.0997716,0.685234,0.795604,0.786635,0.859611,1.87991,0.382116,0.592667,0.724029,0.314766,0.204396,0.225961,0.522185,0.207487,0.494645,2649.6,2649.6,1280,1720,0.00078156,0.0000127
colic.orig.arff,pathology_cp_data,BinaryEncoder,LogisticRegression,27,0.0234827,0.0680935,0.665205,0.744253,0.751324,0.810655,0.542713,0.451837,0.61425,0.704883,0.334795,0.255747,0.243375,0.417883,0.237071,0.417047,2649.6,2649.6,1280,1720,0.00106523,0.0000162
colic.orig.arff,pathology_cp_data,BinaryEncoder,MLPClassifier,27,0.549257,0.0342593,0.717251,0.984903,0.791698,0.988678,0.627191,0.121742,0.673064,0.980681,0.282749,0.0150968,0.351175,0.966187,0.348099,0.966031,2649.6,2649.6,1280,1720,0.000394368,0.0000103
colic.orig.arff,pathology_cp_data,BinaryEncoder,RandomForestClassifier,27,0.0314271,0.0423647,0.813158,0.993658,0.857663,0.995212,0.580916,0.112475,0.79125,0.99345,0.186842,0.00634173,0.596802,0.985905,0.579472,0.985823,2649.6,2649.6,1280,1720,0.000375724,0.0000108
colic.orig.arff,pathology_cp_data,BinaryEncoder,SGDClassifier,27,0.022959,0.078251,0.660819,0.698074,0.738616,0.772841,11.7149,10.4003,0.624199,0.66033,0.339181,0.301926,0.253823,0.322975,0.248188,0.320645,2649.6,2649.6,1280,1720,0.00160158,0.0000155
colic.orig.arff,pathology_cp_data,BinaryEncoder,SVC,27,0.116302,0.0673742,0.686842,0.760584,0.771839,0.82586,0.550359,0.499392,0.628737,0.714113,0.313158,0.239416,0.279659,0.447541,0.271745,0.444239,2649.6,2649.6,1280,1720,0.000487995,0.0000138
colic.orig.arff,pathology_cp_data,HashingEncoder,DecisionTreeClassifier,27,0.0104691,0.0307497,0.782749,1,0.838771,1,7.5036,0.000000000000000999,0.750853,1,0.217251,0,0.507626,1,0.503899,1,2649.6,2649.6,944,992,0.000205016,0.0000105
colic.orig.arff,pathology_cp_data,HashingEncoder,GaussianNB,27,0.00879505,0.0329661,0.604532,0.603273,0.564179,0.573011,7.86722,7.66644,0.701583,0.700827,0.395468,0.396727,0.430332,0.429498,0.316983,0.311519,2649.6,2649.6,944,992,0.00026319,0.0000101
colic.orig.arff,pathology_cp_data,HashingEncoder,GradientBoostingClassifier,27,0.147465,0.0436035,0.856433,0.993958,0.895164,0.995468,0.371639,0.0826514,0.826237,0.991253,0.143567,0.00604235,0.677783,0.986502,0.664573,0.986406,2649.6,2649.6,944,992,0.000335908,0.0000144
colic.orig.arff,pathology_cp_data,HashingEncoder,KNeighborsClassifier,27,0.00940642,0.0396755,0.685234,0.795604,0.786635,0.859611,1.87991,0.382116,0.592667,0.724029,0.314766,0.204396,0.225961,0.522185,0.207487,0.494645,2649.6,2649.6,944,992,0.000252557,0.0000106
colic.orig.arff,pathology_cp_data,HashingEncoder,LogisticRegression,27,0.0114705,0.0370978,0.665205,0.744253,0.751324,0.810655,0.542713,0.451837,0.61425,0.704883,0.334795,0.255747,0.243375,0.417883,0.237071,0.417047,2649.6,2649.6,944,992,0.000290918,0.0000107
dermatology.arff,class,BaseNEncoder,SVC,34,0.0125018,0.0303305,0.997222,1,0.995652,1,0.0128192,0.00757281,0.998,1,0.00277778,0,0.993808,1,0.993617,1,2635.2,2635.2,1528,2064,0.000377584,0.0000103
colic.orig.arff,pathology_cp_data,HashingEncoder,MLPClassifier,27,0.617817,0.0414384,0.727632,0.984907,0.801212,0.988662,0.709785,0.120362,0.680269,0.980908,0.272368,0.0150931,0.371622,0.966247,0.367021,0.966095,2649.6,2649.6,944,992,0.000247145,0.0000115
colic.orig.arff,pathology_cp_data,HashingEncoder,RandomForestClassifier,27,0.0318849,0.0432435,0.79693,0.994264,0.847641,0.99567,0.573528,0.112305,0.767686,0.993915,0.20307,0.00573567,0.548748,0.987229,0.535634,0.987178,2649.6,2649.6,944,992,0.000241661,0.00001
colic.orig.arff,pathology_cp_data,HashingEncoder,SGDClassifier,27,0.0101124,0.0346105,0.635673,0.687174,0.72149,0.760386,12.5015,10.7255,0.594,0.656925,0.364327,0.312826,0.193103,0.310488,0.190202,0.308355,2649.6,2649.6,944,992,0.00031116,0.0000114
colic.orig.arff,pathology_cp_data,HashingEncoder,SVC,27,0.0713596,0.0333041,0.686842,0.760584,0.771839,0.82586,0.550383,0.503536,0.628737,0.714113,0.313158,0.239416,0.279659,0.447541,0.271745,0.444239,2649.6,2649.6,944,992,0.000240755,0.0000141
colic.orig.arff,pathology_cp_data,LeaveOneOutEncoder,DecisionTreeClassifier,27,0.0110769,0.0308731,0.78231,1,0.835097,1,7.51875,0.000000000000000999,0.756378,1,0.21769,0,0.51738,1,0.513203,1,2649.6,2649.6,1320,1616,0.000540709,0.00000973
colic.orig.arff,pathology_cp_data,LeaveOneOutEncoder,GaussianNB,27,0.00962343,0.0320428,0.604532,0.603273,0.564179,0.573011,7.86722,7.66644,0.701583,0.700827,0.395468,0.396727,0.430332,0.429498,0.316983,0.311519,2649.6,2649.6,1320,1616,0.000514197,0.00000963
colic.orig.arff,pathology_cp_data,LeaveOneOutEncoder,GradientBoostingClassifier,27,0.122093,0.0337314,0.859064,0.994261,0.897676,0.995697,0.372699,0.0828746,0.828237,0.991482,0.140936,0.00573932,0.681872,0.98719,0.669373,0.987083,2649.6,2649.6,1320,1616,0.000637531,0.00001
colic.orig.arff,pathology_cp_data,LeaveOneOutEncoder,KNeighborsClassifier,27,0.0142009,0.056628,0.685234,0.795604,0.786635,0.859611,1.87991,0.382116,0.592667,0.724029,0.314766,0.204396,0.225961,0.522185,0.207487,0.494645,2649.6,2649.6,1320,1616,0.000707698,0.0000129
colic.orig.arff,pathology_cp_data,LeaveOneOutEncoder,LogisticRegression,27,0.0105871,0.0305162,0.665205,0.744253,0.751324,0.810655,0.542713,0.451837,0.61425,0.704883,0.334795,0.255747,0.243375,0.417883,0.237071,0.417047,2649.6,2649.6,1320,1616,0.000542188,0.00000904
colic.orig.arff,pathology_cp_data,LeaveOneOutEncoder,MLPClassifier,27,0.567092,0.0405306,0.725439,0.984894,0.802944,0.988682,0.600115,0.12487,0.669051,0.98001,0.274561,0.0151059,0.357071,0.966193,0.349866,0.965978,2649.6,2649.6,1320,1616,0.000558448,0.0000109
colic.orig.arff,pathology_cp_data,LeaveOneOutEncoder,RandomForestClassifier,27,0.0313295,0.0451291,0.809795,0.992448,0.860643,0.994285,0.679274,0.115262,0.772641,0.993195,0.190205,0.00755203,0.57136,0.98324,0.556863,0.983154,2649.6,2649.6,1320,1616,0.00069623,0.0000106
colic.orig.arff,pathology_cp_data,LeaveOneOutEncoder,SGDClassifier,27,0.00997634,0.0314715,0.642398,0.687798,0.716717,0.758919,12.2726,10.6947,0.617821,0.661175,0.357602,0.312202,0.233085,0.317447,0.227365,0.315563,2649.6,2649.6,1320,1616,0.000508928,0.00000908
colic.orig.arff,pathology_cp_data,LeaveOneOutEncoder,SVC,27,0.0716289,0.0349501,0.686842,0.760584,0.771839,0.82586,0.549481,0.499349,0.628737,0.714113,0.313158,0.239416,0.279659,0.447541,0.271745,0.444239,2649.6,2649.6,1320,1616,0.000542164,0.0000112
colic.orig.arff,pathology_cp_data,OneHotEncoder,DecisionTreeClassifier,27,0.0184485,0.0594878,0.779532,1,0.836685,1,7.61469,0.000000000000000999,0.745962,1,0.220468,0,0.500897,1,0.494887,1,2649.6,2649.6,1040,1480,0.000819564,0.0000131
colic.orig.arff,pathology_cp_data,OneHotEncoder,GaussianNB,27,0.0148816,0.0557568,0.604532,0.603273,0.564179,0.573011,7.86722,7.66644,0.701583,0.700827,0.395468,0.396727,0.430332,0.429498,0.316983,0.311519,2649.6,2649.6,1040,1480,0.000511932,0.0000134
colic.orig.arff,pathology_cp_data,OneHotEncoder,GradientBoostingClassifier,27,0.153265,0.0468725,0.861842,0.994261,0.899547,0.995697,0.372139,0.0828748,0.832404,0.991482,0.138158,0.00573932,0.688648,0.98719,0.676288,0.987083,2649.6,2649.6,1040,1480,0.000422311,0.0000113
colic.orig.arff,pathology_cp_data,OneHotEncoder,KNeighborsClassifier,27,0.0185227,0.0823831,0.685234,0.795604,0.786635,0.859611,1.87991,0.382116,0.592667,0.724029,0.314766,0.204396,0.225961,0.522185,0.207487,0.494645,2649.6,2649.6,1040,1480,0.00114591,0.0000271
colic.orig.arff,pathology_cp_data,OneHotEncoder,LogisticRegression,27,0.0172049,0.0510292,0.665205,0.744253,0.751324,0.810655,0.542713,0.451837,0.61425,0.704883,0.334795,0.255747,0.243375,0.417883,0.237071,0.417047,2649.6,2649.6,1040,1480,0.000581217,0.0000119
colic.orig.arff,pathology_cp_data,OneHotEncoder,MLPClassifier,27,0.756576,0.0507402,0.727778,0.983695,0.799201,0.987779,0.644998,0.129743,0.684756,0.978887,0.272222,0.0163052,0.379277,0.963466,0.375094,0.963292,2649.6,2649.6,1040,1480,0.000381756,0.0000168
colic.orig.arff,pathology_cp_data,OneHotEncoder,RandomForestClassifier,27,0.0413797,0.0608418,0.804678,0.99245,0.853107,0.994296,0.776928,0.114553,0.778667,0.992103,0.195322,0.0075502,0.56772,0.98318,0.556633,0.983133,2649.6,2649.6,1040,1480,0.000986743,0.000016
colic.orig.arff,pathology_cp_data,OneHotEncoder,SGDClassifier,27,0.0186199,0.0525063,0.672076,0.699912,0.748919,0.768297,11.3272,10.3356,0.636782,0.673173,0.327924,0.300088,0.278495,0.344674,0.267324,0.338623,2649.6,2649.6,1040,1480,0.00111353,0.0000129
colic.orig.arff,pathology_cp_data,OneHotEncoder,SVC,27,0.106629,0.0584298,0.686842,0.760584,0.771839,0.82586,0.549726,0.496669,0.628737,0.714113,0.313158,0.239416,0.279659,0.447541,0.271745,0.444239,2649.6,2649.6,1040,1480,0.000960255,0.0000127
colic.orig.arff,pathology_cp_data,OrdinalEncoder,DecisionTreeClassifier,27,0.0114231,0.0338464,0.796199,1,0.849807,1,7.03904,0.000000000000000999,0.764712,1,0.203801,0,0.536008,1,0.530618,1,2649.6,2649.6,968,1080,0.000355029,0.0000109
colic.orig.arff,pathology_cp_data,OrdinalEncoder,GaussianNB,27,0.0125802,0.0383991,0.604532,0.603273,0.564179,0.573011,7.86722,7.66644,0.701583,0.700827,0.395468,0.396727,0.430332,0.429498,0.316983,0.311519,2649.6,2649.6,968,1080,0.000362515,0.0000126
colic.orig.arff,pathology_cp_data,OrdinalEncoder,GradientBoostingClassifier,27,0.119972,0.03429,0.859211,0.993958,0.897035,0.995468,0.372383,0.0829954,0.830404,0.991253,0.140789,0.00604235,0.684559,0.986502,0.671488,0.986406,2649.6,2649.6,968,1080,0.000382757,0.0000103
colic.orig.arff,pathology_cp_data,OrdinalEncoder,KNeighborsClassifier,27,0.0109987,0.0475252,0.685234,0.795604,0.786635,0.859611,1.87991,0.382116,0.592667,0.724029,0.314766,0.204396,0.225961,0.522185,0.207487,0.494645,2649.6,2649.6,968,1080,0.000391197,0.0000109
colic.orig.arff,pathology_cp_data,OrdinalEncoder,LogisticRegression,27,0.0233587,0.0516548,0.665205,0.744253,0.751324,0.810655,0.542713,0.451837,0.61425,0.704883,0.334795,0.255747,0.243375,0.417883,0.237071,0.417047,2649.6,2649.6,968,1080,0.000615644,0.0000165
colic.orig.arff,pathology_cp_data,OrdinalEncoder,MLPClassifier,27,0.645538,0.0460806,0.70307,0.98218,0.779718,0.986666,0.68613,0.126579,0.66016,0.976641,0.29693,0.0178204,0.322913,0.960086,0.321302,0.959812,2649.6,2649.6,968,1080,0.000476336,0.000012
colic.orig.arff,pathology_cp_data,OrdinalEncoder,RandomForestClassifier,27,0.0344863,0.0504534,0.804678,0.996075,0.855837,0.997038,0.591197,0.113341,0.769199,0.996158,0.195322,0.00392479,0.560435,0.991262,0.548355,0.991224,2649.6,2649.6,968,1080,0.000513935,0.0000144
colic.orig.arff,pathology_cp_data,OrdinalEncoder,SGDClassifier,27,0.011635,0.0374332,0.695175,0.70801,0.76882,0.778989,10.4407,10.0061,0.658564,0.67222,0.304825,0.29199,0.321753,0.349613,0.314461,0.345083,2649.6,2649.6,968,1080,0.000787187,0.0000125
colic.orig.arff,pathology_cp_data,OrdinalEncoder,SVC,27,0.0884397,0.0481906,0.686842,0.760584,0.771839,0.82586,0.55042,0.496557,0.628737,0.714113,0.313158,0.239416,0.279659,0.447541,0.271745,0.444239,2649.6,2649.6,968,1080,0.000385308,0.0000148
colic.orig.arff,pathology_cp_data,TargetEncoder,DecisionTreeClassifier,27,0.0140839,0.0394252,0.79883,1,0.851051,1,6.94815,0.000000000000000999,0.768321,1,0.20117,0,0.54415,1,0.538933,1,2649.6,2649.6,1280,1424,0.000690031,0.0000865
colic.orig.arff,pathology_cp_data,TargetEncoder,GaussianNB,27,0.00994475,0.0342757,0.604532,0.603273,0.564179,0.573011,7.86722,7.66644,0.701583,0.700827,0.395468,0.396727,0.430332,0.429498,0.316983,0.311519,2649.6,2649.6,1280,1424,0.000639606,0.0000134
colic.orig.arff,pathology_cp_data,TargetEncoder,GradientBoostingClassifier,27,0.144611,0.046302,0.859211,0.993958,0.897035,0.995468,0.370395,0.0826516,0.830404,0.991253,0.140789,0.00604235,0.684559,0.986502,0.671488,0.986406,2649.6,2649.6,1280,1424,0.000664067,0.0000126
colic.orig.arff,pathology_cp_data,TargetEncoder,KNeighborsClassifier,27,0.00926521,0.0396967,0.685234,0.795604,0.786635,0.859611,1.87991,0.382116,0.592667,0.724029,0.314766,0.204396,0.225961,0.522185,0.207487,0.494645,2649.6,2649.6,1280,1424,0.000479317,0.00000956
colic.orig.arff,pathology_cp_data,TargetEncoder,LogisticRegression,27,0.0145889,0.0411819,0.665205,0.744253,0.751324,0.810655,0.542713,0.451837,0.61425,0.704883,0.334795,0.255747,0.243375,0.417883,0.237071,0.417047,2649.6,2649.6,1280,1424,0.00109024,0.0000111
colic.orig.arff,pathology_cp_data,TargetEncoder,MLPClassifier,27,0.569876,0.0353616,0.719444,0.984887,0.792196,0.988678,0.631817,0.124517,0.676897,0.980435,0.280556,0.0151132,0.361116,0.966125,0.359377,0.96596,2649.6,2649.6,1280,1424,0.00060482,0.00001
colic.orig.arff,pathology_cp_data,TargetEncoder,RandomForestClassifier,27,0.0313066,0.0428453,0.839912,0.993969,0.881169,0.995442,0.564905,0.114485,0.817987,0.993472,0.160088,0.0060314,0.639194,0.986569,0.633108,0.986529,2649.6,2649.6,1280,1424,0.000636935,0.0000359
colic.orig.arff,pathology_cp_data,TargetEncoder,SGDClassifier,27,0.0132357,0.0431774,0.684649,0.706508,0.759428,0.774818,10.8932,10.0579,0.649192,0.678777,0.315351,0.293492,0.301267,0.355011,0.298816,0.351187,2649.6,2649.6,1280,1424,0.000723624,0.0000117
colic.orig.arff,pathology_cp_data,TargetEncoder,SVC,27,0.0745436,0.0348316,0.686842,0.760584,0.771839,0.82586,0.547619,0.495906,0.628737,0.714113,0.313158,0.239416,0.279659,0.447541,0.271745,0.444239,2649.6,2649.6,1280,1424,0.000693321,0.0000121
column2C.arff,class,BaseNEncoder,DecisionTreeClassifier,6,0.00901935,0.0297722,0.8,1,0.851996,1,6.90776,0.000000000000000999,0.776429,1,0.2,0,0.54858,1,0.541755,1,2232,2232,1528,2064,0.000346398,0.0000113
column2C.arff,class,BaseNEncoder,GaussianNB,6,0.0105867,0.039472,0.774194,0.781362,0.812518,0.820015,0.762163,0.725598,0.796667,0.806614,0.225806,0.218638,0.564233,0.575069,0.536537,0.550776,2232,2232,1528,2064,0.000470495,0.0000114
column2C.arff,class,BaseNEncoder,GradientBoostingClassifier,6,0.0921746,0.0325277,0.812903,1,0.861462,1,0.403761,0.0603146,0.783333,1,0.187097,0,0.577756,1,0.571146,1,2232,2232,1528,2064,0.000382781,0.0000115
column2C.arff,class,BaseNEncoder,KNeighborsClassifier,6,0.0116464,0.0453538,0.8,0.862724,0.849062,0.89818,0.582285,0.267645,0.779048,0.845423,0.2,0.137276,0.555,0.687803,0.550559,0.687537,2232,2232,1528,2064,0.000505781,0.0000134
column2C.arff,class,BaseNEncoder,LogisticRegression,6,0.00929248,0.0326645,0.835484,0.858065,0.876222,0.894124,0.323269,0.305928,0.820952,0.843439,0.164516,0.141935,0.635116,0.679363,0.629833,0.678939,2232,2232,1528,2064,0.000315213,0.0000113
column2C.arff,class,BaseNEncoder,MLPClassifier,6,0.421804,0.0333651,0.854839,0.883154,0.891744,0.9137,0.306936,0.254697,0.835238,0.866614,0.145161,0.116846,0.675384,0.732894,0.670597,0.732825,2232,2232,1528,2064,0.00041461,0.0000106
column2C.arff,class,BaseNEncoder,RandomForestClassifier,6,0.0262124,0.0368057,0.829032,0.989606,0.87059,0.992284,0.643651,0.0991892,0.810952,0.990873,0.170968,0.0103943,0.624313,0.976524,0.615481,0.976366,2232,2232,1528,2064,0.000375104,0.0000104
column2C.arff,class,BaseNEncoder,SGDClassifier,6,0.0104657,0.0347526,0.793548,0.820072,0.840109,0.862491,6.91711,6.10842,0.782143,0.81045,0.206452,0.179928,0.568334,0.615501,0.541615,0.596527,2232,2232,1528,2064,0.000380397,0.0000115
column2C.arff,class,BaseNEncoder,SVC,6,0.0190372,0.0436234,0.845161,0.85448,0.883604,0.891724,0.306367,0.290916,0.830714,0.837884,0.154839,0.14552,0.655497,0.670256,0.651655,0.669914,2232,2232,1528,2064,0.000622177,0.0000141
column2C.arff,class,BinaryEncoder,DecisionTreeClassifier,6,0.00833402,0.0262549,0.770968,1,0.829565,1,7.91049,0.000000000000000999,0.744524,1,0.229032,0,0.48408,1,0.477125,1,2232,2232,1280,1720,0.000352526,0.00000994
column2C.arff,class,BinaryEncoder,GaussianNB,6,0.00811105,0.0292926,0.774194,0.781362,0.812518,0.820015,0.762163,0.725598,0.796667,0.806614,0.225806,0.218638,0.564233,0.575069,0.536537,0.550776,2232,2232,1280,1720,0.000369883,0.00000944
column2C.arff,class,BinaryEncoder,GradientBoostingClassifier,6,0.0895139,0.029514,0.812903,1,0.861462,1,0.405871,0.0605372,0.783333,1,0.187097,0,0.577756,1,0.571146,1,2232,2232,1280,1720,0.000343204,0.0000093
column2C.arff,class,BinaryEncoder,KNeighborsClassifier,6,0.0102147,0.0422978,0.8,0.862724,0.849062,0.89818,0.582285,0.267645,0.779048,0.845423,0.2,0.137276,0.555,0.687803,0.550559,0.687537,2232,2232,1280,1720,0.000653863,0.000011
column2C.arff,class,BinaryEncoder,LogisticRegression,6,0.00887756,0.0298674,0.835484,0.858065,0.876222,0.894124,0.323269,0.305928,0.820952,0.843439,0.164516,0.141935,0.635116,0.679363,0.629833,0.678939,2232,2232,1280,1720,0.000397348,0.0000103
column2C.arff,class,BinaryEncoder,MLPClassifier,6,0.427581,0.0336026,0.854839,0.882437,0.891984,0.91294,0.305893,0.253339,0.835238,0.867249,0.145161,0.117563,0.673675,0.732091,0.669876,0.731962,2232,2232,1280,1720,0.000373054,0.0000101
column2C.arff,class,BinaryEncoder,RandomForestClassifier,6,0.0280344,0.0447629,0.829032,0.995341,0.870354,0.996552,0.53898,0.0902541,0.808333,0.995397,0.170968,0.0046595,0.625016,0.989451,0.614799,0.989369,2232,2232,1280,1720,0.000406122,0.0000102
column2C.arff,class,BinaryEncoder,SGDClassifier,6,0.00817747,0.0274723,0.780645,0.816129,0.839825,0.865864,7.47031,6.19701,0.735952,0.781058,0.219355,0.183871,0.498664,0.581698,0.481961,0.567531,2232,2232,1280,1720,0.000382519,0.00000849
column2C.arff,class,BinaryEncoder,SVC,6,0.0144199,0.0286728,0.845161,0.85448,0.883604,0.891724,0.304959,0.291029,0.830714,0.837884,0.154839,0.14552,0.655497,0.670256,0.651655,0.669914,2232,2232,1280,1720,0.000414014,0.00000832
column2C.arff,class,HashingEncoder,DecisionTreeClassifier,6,0.00871272,0.0299796,0.787097,1,0.842134,1,7.35342,0.000000000000000999,0.759048,1,0.212903,0,0.518309,1,0.513401,1,2232,2232,944,992,0.000256872,0.00000958
column2C.arff,class,HashingEncoder,GaussianNB,6,0.0102889,0.0378627,0.774194,0.781362,0.812518,0.820015,0.762163,0.725598,0.796667,0.806614,0.225806,0.218638,0.564233,0.575069,0.536537,0.550776,2232,2232,944,992,0.000295973,0.0000106
column2C.arff,class,HashingEncoder,GradientBoostingClassifier,6,0.101062,0.0332607,0.812903,1,0.861462,1,0.403668,0.0603146,0.783333,1,0.187097,0,0.577756,1,0.571146,1,2232,2232,944,992,0.00024929,0.0000107
column2C.arff,class,HashingEncoder,KNeighborsClassifier,6,0.0081778,0.0354832,0.8,0.862724,0.849062,0.89818,0.582285,0.267645,0.779048,0.845423,0.2,0.137276,0.555,0.687803,0.550559,0.687537,2232,2232,944,992,0.000259376,0.00000973
column2C.arff,class,HashingEncoder,LogisticRegression,6,0.00849614,0.0277465,0.835484,0.858065,0.876222,0.894124,0.323269,0.305928,0.820952,0.843439,0.164516,0.141935,0.635116,0.679363,0.629833,0.678939,2232,2232,944,992,0.000267792,0.00000975
column2C.arff,class,HashingEncoder,MLPClassifier,6,0.394383,0.032219,0.858065,0.885663,0.894051,0.915415,0.302822,0.251961,0.840238,0.870503,0.141935,0.114337,0.683452,0.739149,0.678123,0.739028,2232,2232,944,992,0.000249934,0.0000101
column2C.arff,class,HashingEncoder,RandomForestClassifier,6,0.0252063,0.039964,0.8,0.99319,0.848361,0.99496,0.668325,0.0949046,0.779048,0.993228,0.2,0.00681004,0.558559,0.98455,0.552775,0.984463,2232,2232,944,992,0.000269294,0.0000101
column2C.arff,class,HashingEncoder,SGDClassifier,6,0.0109823,0.0388324,0.822581,0.829749,0.870094,0.876091,6.12933,5.74133,0.787857,0.794312,0.177419,0.170251,0.602577,0.618795,0.58358,0.598779,2232,2232,944,992,0.000368428,0.0000139
column2C.arff,class,HashingEncoder,SVC,6,0.0141884,0.0288789,0.845161,0.85448,0.883604,0.891724,0.306235,0.290117,0.830714,0.837884,0.154839,0.14552,0.655497,0.670256,0.651655,0.669914,2232,2232,944,992,0.000248909,0.00000908
column2C.arff,class,LeaveOneOutEncoder,DecisionTreeClassifier,6,0.0090843,0.029435,0.777419,1,0.833788,1,7.68766,0.000000000000000999,0.751905,1,0.222581,0,0.500916,1,0.493265,1,2232,2232,1320,1616,0.000566983,0.00000939
column2C.arff,class,LeaveOneOutEncoder,GaussianNB,6,0.0111751,0.0339779,0.774194,0.781362,0.812518,0.820015,0.762163,0.725598,0.796667,0.806614,0.225806,0.218638,0.564233,0.575069,0.536537,0.550776,2232,2232,1320,1616,0.000651121,0.00000994
